tconst,convert_text,genres
tt6281242,juli time benefactor kyle allison come danger close given two chanc escap two differ men hire assassin wayward hors trainer dark past man save adapt prolif western novelist dusti richard mustang ladi paint woman stori juli richard juli woman time pass hand hand web abus prostitut land feet kyle allison allison wealthi power broker old west town goldfield took young juli home made trophi life came gift taken care cost abus juli time allison come danger close juli given two chanc escap two differ men stori paint woman two distinct chapter juli life chapter mirror chapter one follow juli meet frank told mostli night town goldfield chapter two follow mustang take place wilder told mostli day,"Romance,Western"
tt5379294,brazilian western cabeleira fear killer live countrysid pernambuco state,Western
tt6065046,dusti street crow land outlaw wealthi plantat owner runaway slave half cheroke girl pair brothel owner woman day away give birth end bloodi shoot run live,"Action,Adventure,Western"
tt5639788,postapocalypt era somewher desert highland protagonist young coupl play peter lanzani juana burga live refuge camp water war upon learn young woman pregnanc decid escap sea search better futur son begin journey kilomet desert terrain devast industri exploit meet war correspond middl trip,"Drama,Sci-Fi,Thriller"
tt5333070,radic western reimagin henri david thoreau classic interlac three stori trap st centuri life dream danger escap,"Drama,Western"
tt7280416,chanc mackne sever year past greatest battl ever face deal ptsd alcohol everyth away short year die peac world nt yet return estrang wife son world hurt violenc come door step wife bring news chanc father law john take small town northern new hampshir chanc hope end fight start john want war war get team gather take arm prepar worst riddl guilt heartach thing must put asid chanc crew take evil invad home much one man give one love peopl owe modern day western tell stori peopl becom legend histori get written blood sacrific true legend born someth someon diesnarrow street film finish bulli saga film chanc chanc stori one man abil effect live modern western salut film old heartfelt stori gritti action,Western
tt4116488,southern tale grip stori chri charm volatil young man seemingli life figur reliabl best friend ador girlfriend lusti weekend lover push come shove find challeng misstep estrang father tri escap desol hometown everyth nt alway seem thing nt go accord plan chri hit rock bottom turn unlik confid mysteri hitchhik pick alongsid dark highway,"Crime,Drama,Mystery"
tt5156532,tragic love stori set lynch chines immigr lo angel film utah,"Drama,History,Western"
tt7683892,orphan girl western world end two incompet bank robber two brother heap troubl owe money nasti el queijo,Western
tt7308092,thirti two sister separ fate face prejudic sexism one high societi big citi group renegad countrysid despit distanc know count assert surpris way,"Drama,Western"
tt5081304,cassidi red western romanc set backdrop th centuri american southwest film follow headstrong daughter prostitut return hometown seek vengeanc corrupt lawman believ murder lover,"Action,Adventure,Drama"
tt5684374,storm brew town vermijo frank tyler plan simpl go dispens good oldfashion justic one bullet timevermijo charact driven western touch real contemporari subject alcohol abus bulli domest violenc well usual favourit seen western nogood brother kill gunfight pass drifter sheriff deputi small western town set poss killer interest justic even reveng plan use drifter exampl keep rest town line unfortun old man idea startl secret reveal town itselfvermijo charact driven western touch real contemporari subject alcohol abus bulli domest violenc nogood brother kill gunfight pass drifter sheriff deputi small western town set poss killer interest justic even reveng plan use drifter exampl keep rest town line unfortun old man idea startl secret reveal town,"Action,Adventure,Drama"
tt6266992,true stori murder injustic disord mississippi follow civil war base short stori outlaw sheriff governor robert jone,Western
tt6098734,legion demon unleash creat apocalypt america pike lead group survivor fight demon possess corps wasteland tri make jawbon magistr creat armi cannib corps serv requir pike defeat legion start jawbon end jawbon,"Action,Horror,Western"
tt7206910,colorado ranger hunt group outlaw confront obsess justic care recreat homag violent absurd bmovi,"Crime,Drama,Sci-Fi"
tt3429774,postapocalypticwestern alexand dant live past year exil kill edwin belov brother one day astound receiv letter purportedli edwin letter state edwin live distant villag shown enclos map first alexand dismiss letter hoax someth letter ring true trek hard hostil land long last open tranquil villag stun confront imposs brother much aliv alexand overjoy see brother torment know kill alexand must root truth whatev consequ,"Drama,Mystery,Western"
tt5436228,catherin weldon portrait painter brooklyn travel dakota paint portrait sit bull becom embroil lakota peopl struggl right land,"Biography,Drama,History"
tt2396489,live chang forev tau young lion kill two corrupt policemen south african shanti towntwenti year ago young five finger fought rural town marseil brutal polic oppress flee disgrac freedomfighterturnedoutlaw tau return marseil seek peac pastor life find town new threat must reluctantli fight free free past five finger stand twenti year ago young five finger fought rural town marseil brutal polic oppress flee disgrac freedomfighterturnedoutlaw tau return marseil seek peac pastor life find town new threat must reluctantli fight free five finger ride,"Drama,Thriller,Western"
tt6958212,australian western set northern territori frontier justic put trial age aborigin farmhand shoot white man selfdefens goe run poss gather hunt,"Adventure,Crime,Drama"
